Index	HEX_600	06_HEX_weighted_average_distance	06_HEX_weighted_mean_home_distance	06_HEX_weighted_max_home_distance	06_HEX_weighted_median_home_distance	06_HEX_weighted_radius_of_gyration	06_HEX_weighted_num_reporting_2015	06_HEX_weighted_HEX_coverage	06_HEX_weighted_subject_coverage	06_HEX_weighted_subject_hhi	06_HEX_total_reporting	06_HEX_total_user	user_type	reporting_level
357	526	1253.9582634374	1798.0328499564	3308.8650794744	1605.4912476697	476.492272701	85.1428571429	28.7142857143	2.8214285714	0.5661287582	784	308	3	2
358	527	1367.4693439118	1005.390347942	2870.3399790169	660.0859826494	452.439230666	26.1219512195	13.1219512195	2.0731707317	0.7340591571	1681	615	3	2
359	528	1669.409650336	1253.4004648598	3051.4308040425	1085.8033014119	451.2200283022	63.641025641	20.8717948718	1.9743589744	0.7925703419	1521	663	3	2
360	529	1816.9487708801	1578.4659333046	3628.8957646413	1680.7292260729	558.8740981606	144.76	46.12	2.4	0.8201586756	625	250	3	2
361	532	765.5073325172	585.4771190269	1099.7048289934	911.6094960751	257.5417825158	4.25	1.375	1.25	0.9382716049	64	24	3	2
362	533	633.0300691531	338.2063079821	1366.5913347251	25.899148335	97.1319042679	8.7692307692	2	2.6153846154	0.4729020979	169	39	3	2
363	535	1500.6520805317	1253.4969209053	3050.8206493949	1185.9698631541	540.8015073504	38.625	24	2.5625	0.606607687	256	96	3	2
364	536	1638.0044713158	1100.7377599158	3030.476268838	785.0437760208	0.098615607	3.7777777778	1.5555555556	1.3333333333	0.875	81	27	3	2
365	537	1962.0178312301	1447.3870277144	4415.13561501	833.9073835397	602.0269276516	19.2888888889	11.2444444444	2.6444444444	0.6754814324	2025	810	3	2
366	538	2508.3660921555	2548.3141712051	7665.374881874	1917.8580110502	1282.6253309782	107.6338028169	34.5070422535	3.7746478873	0.5648450269	5041	1846	3	2
367	539	949.9438595891	708.4734732053	1915.9606764761	595.2417508565	334.6294030115	118.8888888889	35.1851851852	2.1481481481	0.7756343041	729	270	3	2
368	540	101.8803200065	77.7151582561	114.6438006895	77.7151582561	6.851227498714252e-05	3.1	1.1	1.4	0.7791666667	100	40	3	2
369	542	417.5963961327	362.5055420104	810.2898558321	374.9242586233	99.8330809337	44.7083333333	12.5833333333	1.7916666667	0.6924176212	576	240	3	2
370	543	1420.5779838318	962.3977479205	2661.8173670472	643.5692682552	456.9376432838	156	43.3076923077	2.5384615385	0.6848240372	169	91	3	2
371	544	1845.1961878498	1657.4877719499	3539.0844843418	1194.1502802714	482.8294783537	46.406779661	15.0508474576	1.9491525424	0.7562735683	3481	1416	3	2
372	545	2117.6832559685	1444.5913718716	3570.1766323444	1093.3026274321	596.323625043	24.15	14.8	2.1	0.6859804976	400	240	3	2
373	546	1255.2821485218	1029.6360179483	2638.8974889636	828.2991320192	326.2772481393	49.3409090909	21.1136363636	1.9090909091	0.8479148886	1936	792	3	2
374	547	1899.1949114308	1356.0267003661	2998.8215705367	1112.6237411501	291.453091796	74.4285714286	21	1.6428571429	0.7366048109	196	112	3	2
375	551	2221.1791197591	2606.0587717314	4714.2479580546	2477.8715179571	637.6224746575	114.8181818182	38.6363636364	2.7272727273	0.5636337093	121	66	3	2
376	552	2942.5771394335	2062.0225671733	5243.7684909182	1614.2679887135	845.9146268879	149.2857142857	44.2857142857	3	0.499102254	49	42	3	2
377	553	2232.6766221289	1518.9617007549	4193.9458419038	1160.780736936	563.3094511139	124	34.4	2.68	0.5720071935	625	250	3	2
378	554	40.7663304623	63.8836370351	100.108440831	70.0952006669	2.7402587642	4.5	1.5	1.8181818182	0.7592929293	484	154	3	2
379	555	3765.5418920082	2908.9639212515	7980.2193243407	2538.8770504178	1404.9648955996	285	107.2	5.2	0.4612765722	25	25	3	2
380	556	2243.7059955595	1738.3172347522	4137.7400775261	1657.5561150395	495.049448349	224.1111111111	61.6666666667	2.7777777778	0.6342520044	81	36	3	2
381	557	491.5258303452	335.6331720798	854.4610848788	202.3879109897	84.0142623803	8.8571428571	4.8571428571	1.5357142857	0.8236998583	784	280	3	2
382	558	1820.8981378402	1838.3485216793	3936.9008171111	1779.182832061	711.7895436437	185.6470588235	53.5882352941	2.7647058824	0.6844621542	289	136	3	2
383	559	1054.2545771507	1015.7365789327	2807.190093927	689.5433510636	488.0042459646	7.4	2	2.25	0.6986219618	400	120	3	2
384	560	531.2110995474	514.4058609429	1179.8882528556	481.2381896968	224.0080990969	26.4	14.6	1.6	0.9001947894	100	40	3	2
385	561	0	52.147940566	52.147940566	52.147940566	0	4	1	1.5	0.8125	64	16	3	2
386	562	1162.2230232627	3595.0492528812	5190.4948426432	3492.0785817046	427.9931298725	74.9047619048	29.3333333333	2.6666666667	0.6224074137	441	168	3	2
387	563	1096.9175555531	711.4741210234	2303.5713364956	366.3396468503	194.6892635421	44.32	13.04	1.72	0.7906356401	625	225	3	2
388	566	0	29.1721354385	29.1721354385	29.1721354385	0	3	1	1	1	9	3	3	2
