Index	HEX_600	03_HEX_weighted_average_distance	03_HEX_weighted_mean_home_distance	03_HEX_weighted_max_home_distance	03_HEX_weighted_median_home_distance	03_HEX_weighted_radius_of_gyration	03_HEX_weighted_num_reporting_2015	03_HEX_weighted_HEX_coverage	03_HEX_weighted_subject_coverage	03_HEX_weighted_subject_hhi	03_HEX_total_reporting	03_HEX_total_user	user_type	reporting_level
346	491	190.7548911016	239.9535512903	421.6521529358	216.2254977629	34.9799094628	8.1923076923	2.8626373626	1.2087912088	0.9251849399	33124	22568	3	1
347	492	367.5872701914	548.6698664419	845.622911984	523.6688656231	98.8315494298	17.0350877193	6.1228070175	1.3099415205	0.8837256565	29241	19494	3	1
348	493	331.5525708114	248.5411138933	701.3695125067	191.925505369	99.1051491604	12.842364532	5.2610837438	1.5467980296	0.8447504599	41209	24969	3	1
349	494	218.4201678151	273.7016799748	481.306357765	261.1668854909	33.9591139984	2.776119403	2.0597014925	1.1641791045	0.9080266259	4489	3819	3	1
350	495	227.1260836005	600.0248830836	884.5720654338	547.5128844142	74.6155855556	17.4238410596	5.701986755	1.3841059603	0.8559005366	22801	15100	3	1
351	496	801.1980029033	1045.9163850795	1921.5131386062	984.8858542111	249.0886845831	50.3355263158	17.7960526316	1.7236842105	0.8452154955	23104	15656	3	1
352	497	585.6374615815	505.9445893055	988.5057732967	482.2693677764	124.6433376853	7.6849315068	4.397260274	1.4383561644	0.811721938	5329	3212	3	1
353	499	0	1479.5993440063	1479.5993440063	1479.5993440063	0	1.4210526316	1	1	1	361	304	3	1
354	500	237.0540347172	161.5926394021	446.6543547805	53.2019619505	0.5186331932	2.275	1.0583333333	1.3166666667	0.8929398148	14400	10320	3	1
355	501	817.9556326927	609.7860106033	3018.0299858438	220.7917503486	52.8589574807	3.0263157895	1.3157894737	1.6052631579	0.8188048246	1444	912	3	1
356	502	263.2101931062	235.1878809228	577.664762727	217.0448555727	108.6752024852	31.243902439	10.8292682927	1.3658536585	0.8923231361	1681	1312	3	1
357	503	929.0180255461	1208.2296592325	2265.5812247281	1121.5912860567	258.8346063193	91.1081081081	27.4864864865	2.1621621622	0.7517022244	1369	925	3	1
358	506	302.1269177577	246.446455528	603.6001473244	108.1029909191	90.2605479373	3.2718446602	1.6019417476	1.3300970874	0.8734491492	10609	6901	3	1
359	507	994.7494374744	1152.7398960325	1884.8697932524	1162.8249403135	271.0192160293	6.5346534653	3.9405940594	1.4059405941	0.8840964399	10201	6262	3	1
360	508	399.8734385533	528.6306491555	869.2042581132	504.6953578613	57.6134554279	13	4.4466019417	1.4660194175	0.8491221266	10609	8343	3	1
361	509	625.6650849564	558.4376926568	1382.6251844672	417.79461117	203.9118231781	22.2385321101	7.247706422	1.3944954128	0.8598199625	11881	7957	3	1
362	510	410.9608220178	544.2457990949	1102.4687229237	439.7064717987	64.6784290899	10.52	4.0466666667	1.28	0.9089910732	22500	16200	3	1
363	511	405.697201255	586.9920363955	1002.6914324271	550.074666336	93.5705371798	23.0963855422	7.8795180723	1.3554216867	0.8921721265	27556	18758	3	1
364	512	785.0799764248	864.5425575413	1708.6020671798	834.3114938059	221.7577540924	71.3492063492	21	1.9841269841	0.7694039808	3969	2205	3	1
365	513	771.9343571075	635.2125350909	1691.9638775676	585.1232262605	290.7124487726	86.4	29.1333333333	2.2666666667	0.715943914	225	150	3	1
366	514	0	42.8355714774	42.8355714774	42.8355714774	0	3.8571428571	1	1.7142857143	0.7714285714	49	21	3	1
367	518	64.0199080419	72.5595791583	116.8968494048	55.3395859441	5.231225988495681e-05	1.8	1.3	1.2	0.825	100	80	3	1
368	519	122.4670694348	458.7133425821	516.7709944098	459.203909438	31.2699760655	1.3939393939	1.0757575758	1.1212121212	0.9267676768	4356	3828	3	1
369	520	684.5260872297	717.1042390454	1377.1850200741	688.8991183588	162.995064607	51.6811594203	16.7391304348	1.4782608696	0.9230988855	4761	3450	3	1
370	521	214.5483193223	401.8047149971	593.604400966	391.5767152916	28.4438904426	2.4615384615	1.3717948718	1.2692307692	0.895582592	6084	4134	3	1
371	522	50.8050322721	1377.6625292068	1446.2803976014	1354.7899064086	9.807276844853162e-05	1.75	1.25	1.25	0.90625	16	16	3	1
372	524	0	189.7111668568	189.7111668568	189.7111668568	0	1.6666666667	1	1	1	9	6	3	1
373	525	370.9899367617	510.6813907944	1167.8537592527	414.5071478851	194.1976262616	14.3839285714	4.4553571429	1.7232142857	0.8342417073	12544	8400	3	1
374	526	434.9100445872	1180.8074237447	1570.5671467695	1140.5748501325	99.5684771918	18.7537313433	6.8134328358	1.3955223881	0.901877651	17956	14338	3	1
375	527	922.4560461322	1006.358532699	1915.6462603949	875.2707643934	171.7741273172	10.7592592593	5.6388888889	1.4166666667	0.8805224578	11664	7884	3	1
376	528	723.4108484789	958.5386920966	1737.6851724091	885.9132546025	195.5286789309	28.3666666667	9.6111111111	1.4888888889	0.8767804815	8100	5220	3	1
377	529	554.2399270408	489.7047081931	1027.7423014057	514.0531112332	133.0677448591	35.4761904762	11.780952381	1.3619047619	0.9428949228	11025	8295	3	1
378	530	0	27.0685862322	27.0685862322	27.0685862322	0	1	1	1	1	1	1	3	1
379	532	98.2540011837	929.6315947721	994.5253442779	970.3981419031	32.1927234657	1.671875	1.0625	1.078125	0.9688464506	4096	3264	3	1
380	533	456.6123040798	358.9556431169	1026.3165224994	165.6226395258	60.1297818446	5.9047619048	1.7142857143	2.0476190476	0.6498917749	441	231	3	1
381	534	921.720400228	1302.1618287088	1762.3734638281	1302.1618287088	0.0667941634	1.3846153846	1.0769230769	1	1	169	143	3	1
382	535	673.8015851202	652.0433578708	1413.2736489533	624.3399495626	221.8673380933	16.5641025641	10.4615384615	1.6666666667	0.825787769	1521	1053	3	1
383	536	1134.0030955263	783.2848358952	2119.2576497644	564.7274624295	0.0682723433	2.9230769231	1.3846153846	1.2307692308	0.9134615385	169	91	3	1
384	537	701.8764747493	762.5090740545	1822.9369506128	543.409201135	215.0096175201	7.6984126984	4.6587301587	1.6349206349	0.8543386068	15876	11214	3	1
385	538	1213.7786184305	1772.8311701283	4195.21456236	1476.3915186647	603.089273851	51.3311258278	16.7682119205	2.3311258278	0.7771787875	22801	14043	3	1
386	539	563.4774713071	521.8025258134	1033.1377226836	485.8348022437	106.2985111237	38.6588235294	11.9058823529	1.4235294118	0.8993191319	7225	5185	3	1
387	540	39.1847384641	59.1358241303	73.3391481431	59.1358241303	2.635087499505482e-05	2.1923076923	1.0384615385	1.2307692308	0.8766025641	676	390	3	1
388	542	191.1031492617	327.1306098871	479.3360997108	330.1111018742	23.96314149	11.88	3.8	1.34	0.8436802291	10000	6800	3	1
389	543	636.8108203384	465.8361477678	1227.6449425487	322.9130361937	204.8341159548	70.6206896552	19.9655172414	1.6896551724	0.8587142236	841	609	3	1
390	544	706.6189891711	828.7942944076	1529.0523566495	661.0831777878	174.7670325159	17.6564417178	6.0981595092	1.3742331288	0.887240126	26569	18256	3	1
391	545	892.8568962036	753.3409011177	1397.1323901205	675.2767356867	132.53103125	6.4666666667	4.1333333333	1.2888888889	0.8996623328	8100	6390	3	1
392	546	645.0903734981	1053.6882803319	1765.0522189693	973.8790642879	129.338559423	20.3513513514	9	1.4324324324	0.9036779739	12321	8436	3	1
393	547	450.2839015803	945.4424912761	1308.9562783966	896.0563836091	59.1354363009	16.1739130435	5.0724637681	1.1739130435	0.9248183674	4761	3726	3	1
394	548	0	40.6309588815	40.6309588815	40.6309588815	0	1	1	1	1	9	9	3	1
395	550	0	21.6418889619	21.6418889619	21.6418889619	0	1.8	1	1	1	25	15	3	1
396	551	814.4843451189	1178.615079962	1822.9625249595	1147.9616062334	152.4842515367	28.5869565217	10.0217391304	1.6086956522	0.7652167566	2116	1564	3	1
397	552	478.3193819206	822.7923312961	1333.9082595638	751.5586483593	134.5773338723	24.8181818182	7.9090909091	1.4318181818	0.8123571768	1936	1760	3	1
398	553	716.6047608613	549.0054589499	1241.8273249577	471.8112857131	121.4119442677	27.8534482759	8.224137931	1.3965517241	0.87112224	13456	9744	3	1
399	554	27.4814003826	156.2924511365	175.2980651617	158.3948265195	0.9275168004	2.3846153846	1.1846153846	1.2923076923	0.9108376068	4225	2860	3	1
400	555	1869.5780791525	1276.7265797598	3206.9627466491	1161.0744326243	439.0601818871	89.8125	34.25	2.3125	0.8316489288	256	256	3	1
401	556	675.4421605932	541.743249889	1238.5638945621	519.0291849698	139.2327967668	64.03125	18.09375	1.5	0.8971333762	1024	736	3	1
402	557	227.1652483875	471.2176772142	651.7791237694	437.9063619417	21.0077404206	3.1339285714	1.9910714286	1.1517857143	0.9469963932	12544	9632	3	1
403	558	716.924823607	977.2469785787	1794.2145781104	954.3875075898	275.0095996554	72.6363636364	21.3409090909	1.8409090909	0.7985421959	1936	1276	3	1
404	559	919.3965790004	954.6925787417	1825.9373365461	826.7736658518	191.3922308918	3.7254901961	1.4509803922	1.568627451	0.8425968478	2601	1683	3	1
405	560	189.7182498384	253.0549341121	490.7272169381	241.2093372385	80.0028925346	10.2142857143	5.8571428571	1.3571428571	0.8929267105	784	560	3	1
406	561	0	57.2712742171	57.2712742171	57.2712742171	0	2.8571428571	1	1.4285714286	0.8214285714	196	98	3	1
407	562	469.6113646189	1756.9609350058	2401.2863326474	1715.3766254922	172.8433793741	31	12.4423076923	1.7115384615	0.8282799171	2704	1820	3	1
408	563	318.1550544004	251.7355537306	694.3722811897	157.9490118357	52.9048993042	13	4.2826086957	1.2391304348	0.9050640326	8464	6164	3	1
409	566	0	22.9044051469	22.9044051469	22.9044051469	0	1.9090909091	1	1	1	121	77	3	1
