	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	467	1038.9591682902	542.6712313583	3104.612363157	23.4896216581	0.1924471902	3.5769230769	1.3461538462	1.1923076923	0.1085470085	676	364	20.54382983	97	472.1612318	81.68679103	15.19840175	34.39718844	172.8129703	70.67735512	102.1356152	291.3327934	341.2262567	30.64750345	426.2800645	2.011261053	4.008610506	0	14.9242391	36.9137831825	179.1943391	390.7779999	13	74	0	45	30	30	1.594594595	0.4768620345	0.0142499045	1.3206504267	2.9952053385	1.6089976902	1.2054768735	0.3795193824	0.8276367766	0.0649089789	0.9028273306	0.0042596912	0.0316083534	all	all
	468	381.886784862	444.6045881955	766.5644536577	430.5792541071	69.9509789543	6.9311926606	2.6697247706	1.2660550459	0.0941544319	47524	35970	34.78699037	749	2153.103767	382.61672	72.68379668	137.0516871	680.7681495	212.3185731	468.4495764	1255.013137	1438.194515	150.3240373	1968.322825	2.800692154	44.58778125	11.87478741	36.38100659	38.7298372949	827.5800348	1752.179984	212	426	1	236	179	70	5.547619048	0.5369738573	0.4863100856	1.4545085497	2.3602381247	1.3760583288	1.5546883136	0.3843660707	0.8137926332	0.0698173677	0.9141792677	0.0013007697	0.0168970057	all	all
	469	377.8402102703	515.8659761696	957.091180404	486.8002325771	123.0788344661	29.8009478673	10.2322274882	1.4691943128	0.1226319113	44521	31017	26.799047	733	2735.171889	521.6346973	87.95100803	165.0779109	830.3839155	196.1546692	634.2292464	1558.297985	1752.298834	230.1047073	2468.04963	1.924879471	74.29638206	26.61359205	30.14994329	38.3431352538	1027.713292	2199.339734	194	426	9	256	133	105	6.802120141	0.7034049976	0.8541306785	1.3177969861	2.132461595	1.2862529084	1.7832542955	0.3757399292	0.8040956193	0.0841280609	0.9023380358	0.0007037508	0.0110230525	all	all
	470	471.5403162272	535.1815896196	1108.0508198885	467.8879412853	148.9718996801	20.4855072464	7.731884058	1.4420289855	0.1343242624	19044	14076	29.66817245	463	1560.594947	257.8620736	39.4177823	55.49763206	584.5228187	179.9489212	404.5738975	897.742145	1032.174522	176.2337184	1339.530996	5.382465391	24.21088111	10.36234133	48.56743675	43.4930708396	516.9365604	1353.346239	135	279	1	176	79	53	3.761904762	0.3774181008	0.5058767047	0.7292292391	0.4208911791	1.3239946539	1.0765334127	0.3312432617	0.8671989113	0.1129272645	0.8583463624	0.003448983	0.0311211034	all	all
	471	295.927092645	408.6190724912	717.5148319761	404.5919714005	90.7122699548	23.5968586387	7.3664921466	1.4345549738	0.1454685332	36481	26549	32.3990277	563	1737.706468	248.8390327	32.24945337	51.55432806	625.8766476	289.8160447	336.0606029	952.8357574	1143.177974	229.4368671	1421.962774	17.04683774	64.64898695	3.375954472	40.60003786	44.0927779236	562.8391103	1493.978052	161	319	2	185	105	58	2.794979079	0.0955307355	-0.2486351298	0.1575441913	0.0139974934	1.1402397429	0.1442366159	0.3238976897	0.8597413197	0.1320343058	0.8182986023	0.0098099639	0.0233641519	all	all
	472	312.1361323724	366.4034745544	702.7767867291	348.8033403681	102.1755635447	8.2401960784	3.3431372549	1.318627451	0.1098643418	41616	30192	33.93567778	661	1947.802558	169.7819958	25.57651432	82.20264001	684.6135917	323.4188607	361.194731	1062.596617	1372.427586	333.3739421	1368.935993	63.8302945	156.6993306	2.360358518	100.1104595	36.8610652568	552.2073722	1734.108572	183	408	4	226	115	100	4.032967033	-0.6213421732	-0.2941131024	-0.3056095437	0.8793629256	1.1211767995	-0.5674954101	0.2835027451	0.8902897087	0.1711538681	0.7028104504	0.0327704131	0.0513966157	all	all
	473	261.9836616001	294.2426616856	635.6264588432	277.0863345844	89.775810193	21.6214285714	7.5928571429	1.7571428571	0.1602013656	19600	13020	40.07285117	579	1444.868491	108.5043169	14.50358109	72.60557697	540.43513	258.9530867	281.4820434	699.122459	1041.869425	432.6738189	835.7940415	26.81130696	160.1609755	6.644855555	41.39678304	35.5898867139	407.9355002	1278.215454	110	403	17	256	80	97	11.96412556	-0.7757555014	-0.3269083026	-0.5695381401	1.4349685475	0.7003243339	-0.8742680159	0.2823339998	0.8846586814	0.2994555017	0.5784568261	0.0185562265	0.0286509003	all	all
	474	288.2280886822	813.8278886807	1166.5506753648	798.5987113741	93.1787059176	26.4146341463	7.756097561	1.3170731707	0.0995443779	1681	1271	19.91355982	213	1069.62292	64.78693679	2.352397121	65.592098	430.6161744	205.0443989	225.5717754	396.8193805	784.0718926	554.8709862	388.9228442	0.064947677	166.6376112	11.62791228	0.058452909	33.7956827266	294.7788379	936.6253924	37	142	1	70	54	24	4.954545455	-0.9616007874	-0.3123648103	-1.2384308961	2.1993502935	-0.0699666438	-1.4327107545	0.2755913625	0.8756594262	0.5187538298	0.363607433	6.07201620174705e-05	5.46481455352509e-05	all	all
	475	96.8742583055	284.2765923376	429.7017126689	273.6223938015	32.9744412703	3.0724637681	2.0144927536	1.2463768116	0.105937914	4761	3312	32.05538612	226	705.0297231	36.16799191	3.117685	30.70861142	297.6154446	156.3964227	141.2190219	291.1963411	516.951239	520.2451379	140.3722726	0.872399371	59.57379156	3.615893367	0.785159434	29.8362937805	135.0435217	647.7357301	71	135	0	75	42	37	5.439252336	-1.0801964454	-0.5522004472	-1.0487564061	0.9728202592	0.2169040948	-1.5054152358	0.1915430191	0.918735351	0.7379052554	0.1991012123	0.0012373937	0.0011136544	all	all
	476	365.6305648	279.1460305532	462.9569616795	284.4697922603	41.7400274172	1.8333333333	1.2	1.3	0.1900740741	900	720	18.83408533	113	599.9760435	25.81132636	3.844240096	16.61260899	263.7423294	149.2388923	114.5034371	270.3324553	440.0281967	560.1606997	31.30309792	1.372942891	12.49378031	0	1.235648602	26.3	69.88279317	574.3020115	24	73	1	31	20	31	4.625	-1.1861191252	-0.7483772244	-0.8793502859	-0.1226443672	0.4731201974	-1.559998076	0.1164759725	0.9572082381	0.933638444	0.052173913	0.0022883295	0.0020594966	all	all
	480	368.0889655062	401.3325244994	640.1468918294	345.8529847455	0.6020163385	1.6593406593	1.0549450549	1.1648351648	0.0882173382	8281	6370	58.83258974	396	673.0963259	34.97138613	9.051417585	9.737131039	290.3310762	215.4511671	74.87990912	299.7939218	509.896524	603.2906963	13.16569831	0	56.63993125	0	0	30.1	152.3655294	625.0963842	103	271	5	191	71	100	7.072992701	-1.0718033816	-1.6051597851	-0.2786041771	-1.0354993908	0.4377924437	-1.6674359188	0.2263651182	0.9286878566	0.8962917685	0.0195599022	0	0	all	all
	481	380.2153343183	401.9572010043	723.0133557142	361.655393375	56.6377583238	11.2573529412	4.125	1.1617647059	0.0781506323	18496	12920	80.86977168	538	665.2671188	32.76300205	7.561250427	10.66472074	282.8380392	203.8983857	78.9396535	291.8539992	503.2586604	578.7155072	19.23822023	0.308615647	58.91904571	0	12.19031807	31.4622623756	155.9205809	617.9171109	126	361	2	243	83	100	3.799043062	-1.1064496904	-1.5021617024	-0.4562393595	-0.9274863835	0.3921158219	-1.7296440337	0.2343728955	0.9288255701	0.8698994597	0.0289180386	0.0004638973	0.018323945	all	all
	482	0	8.6026138142	8.6026138142	8.6026138142	211.2673995901	1.5	1	1	0	16	12	1.762577491	11	624.0860364	21.50731022	0	15.33564728	244.248236	144.9405688	99.30766717	250.9809592	468.4853225	452.9626552	49.93436372	1.870200888	70.3195534	0	73.87293509	38.9	173.5546424	580.1363156	1	7	0	6	0	3	1	-1.2956130689	-0.8823802632	-1.4260994267	-0.3377524078	0.1427286714	-2.0363168155	0.2780940965	0.9295774649	0.7258016183	0.0800119868	0.0029967036	0.1183697932	all	all
	483	487.3664688609	467.6916706701	923.6496892283	460.4651326069	65.1312244155	6.3181818182	3.5606060606	1.303030303	0.1306180241	4356	3102	34.68845118	281	810.067877	11.28167222	0	28.9222895	309.2716976	219.2628906	90.00880701	268.8052	599.6131176	678.8024583	35.515755	0.885398	53.0836788	10.00631653	58.06472067	35.1519161454	146.3812954	771.1177028	70	190	0	135	42	82	1.970873786	-1.5583327815	-1.4441328447	-1.4260994267	0.4306734804	-0.3372002671	-2.5800590786	0.180702506	0.9519173944	0.8379575065	0.0438429371	0.0010929924	0.0716788337	all	all
	484	1006.0691645479	1584.2510499333	2581.1645648139	1882.1953764852	350.5425255784	54.3275862069	15.5689655172	1.5517241379	0.097341248	3364	2436	113.3778535	372	328.1064057	0.69973562	0	13.78479172	123.643533	96.28387026	27.35966276	95.65398375	241.0592946	296.1284879	7.5571447	0	12.59524117	6.367594145	14.69444803	32.9366227899	40.86456023	316.560768	37	300	1	244	34	187	16.05319149	-1.7092225669	-1.7832555295	-1.4260994267	0.8662745756	-0.6121966638	-2.9017351022	0.12454667	0.9648113005	0.9025379656	0.0230326034	0	0.0447856176	all	all
	486	251.1739522799	394.8255928513	719.1259442025	365.5424722497	97.4962021291	3.3301886792	2	1.2169811321	0.0801852934	11236	8374	37.80494122	392	1036.901493	96.06244597	15.58141898	35.71817424	383.783803	192.7492313	191.0345717	439.4383414	665.1327519	501.3534599	406.0000666	3.501974833	26.99334559	0	144.1362469	32.851438869	294.1337434	960.6595191	93	268	4	185	57	85	3.672839506	-0.5512610056	-0.4390992918	-0.1438248822	0.3439271972	0.2904179044	-0.6276879812	0.2836660429	0.9264713433	0.4835111756	0.3915512412	0.0033773457	0.1390066924	all	all
	487	368.1273328434	381.816359372	791.6335538429	379.2086230931	92.3059571863	4.0510204082	2.3571428571	1.2142857143	0.1029698439	9604	6762	25.18330438	342	1358.042594	94.65148742	22.82185806	51.95468669	471.8782005	302.5057625	169.372438	573.3450277	871.3747896	639.7320167	543.9539948	5.75514515	37.67063315	0.506577845	181.7564665	32.4370349278	353.1706192	1280.101378	95	202	0	116	57	58	2.993670886	-0.8448323236	-1.1140447592	0.0079004808	0.6069605213	0.2793992046	-1.1149472848	0.2600585731	0.9426076794	0.4710691841	0.4005426613	0.0042378237	0.1338370882	all	all
	488	988.8476614993	916.5888258889	1812.9261390978	751.1683602931	301.1893634958	37.7425742574	12.9702970297	1.6237623762	0.1772906082	10201	7373	32.86602616	449	1366.152384	116.0743779	32.81893164	65.28333154	471.6497443	305.8690791	165.7806653	700.4471786	906.9466189	249.5282653	1020.075457	12.93836839	15.92981136	3.688679176	111.5386237	36.1861823347	420.9561918	1233.898279	125	254	19	177	73	84	9.457142857	-0.6495069027	-1.150221839	0.6238200879	1.2648345078	0.897199739	-0.6106973493	0.3081326774	0.9031922745	0.1826503897	0.7466776539	0.0094706627	0.0816443502	all	all
	489	383.6030048722	548.1610173238	885.8399569915	501.2175559547	120.4610840799	4.3913043478	1.9565217391	1.3260869565	0.1269397349	2116	1518	11.11661652	150	1349.331424	112.9069937	32.08471239	65.46714556	464.3695388	303.0747862	161.2947526	702.5904463	897.5188866	215.3214143	1042.881547	13.23735464	13.87250619	3.868708731	105.310765	36.3971851508	418.8610809	1216.477599	51	82	2	49	19	23	1.910714286	-0.6659875232	-1.1703956948	0.6029425457	1.31536553	0.9516569455	-0.6364982366	0.3104212008	0.9015409983	0.1595763728	0.7728876156	0.0098103064	0.078046626	all	all
	490	583.1435417967	524.1717458945	1242.9572000461	463.6616748039	187.640994895	35.4226804124	11.5360824742	1.7010309278	0.1875912934	9409	6499	35.39684838	472	1333.452049	184.6743638	39.92469378	86.3160993	483.6479687	247.0572492	236.5907196	774.4185486	936.7326861	118.1929432	1160.962106	5.26188971	11.13306444	1.518958079	59.85541764	37.2917204166	487.6735017	1133.50033	83	324	2	229	81	68	9.14893617	0.035320909	-0.480842998	1.1288111583	2.4346764014	1.3615679077	0.518599818	0.3657225635	0.8500495618	0.0886368155	0.8706440602	0.0039460659	0.0448875666	all	all
	491	190.7548911016	239.9535512903	421.6521529358	216.2254977629	34.9799094628	8.1923076923	2.8626373626	1.2087912088	0.0748150601	33124	22568	38.01070809	521	1370.666389	239.4012465	46.65496734	103.442074	514.1471653	218.6657055	295.4814598	850.3928137	996.7197567	56.78710671	1282.540339	0	9.660877075	0	31.33894271	37.9	551.848149	1118.305429	131	327	0	182	136	70	4.982832618	0.4980269785	-0.065071612	1.4784424429	3.1759412287	1.6322217379	1.2596582858	0.4026130307	0.8158844763	0.0414302905	0.9357056898	0	0.0228640193	all	all
	492	367.5872701914	548.6698664419	845.622911984	523.6688656231	98.8315494298	17.0350877193	6.1228070175	1.3099415205	0.1162743435	29241	19494	34.2431737	566	1652.884177	297.8341398	51.57917631	102.2336971	586.9931478	196.2308211	390.7623268	984.6607584	1132.569823	120.3387561	1497.922701	0.875184683	25.3267148	8.678402027	33.73683004	39.17364074	625.2732891	1359.177019	154	332	7	196	108	85	4.193693694	0.5687766683	0.3773267719	1.2367309038	2.2358754838	1.4636623817	1.4068897256	0.3782922589	0.822306268	0.0728053168	0.9062478314	0.0005294894	0.0204108857	all	all
	493	331.5525708114	248.5411138933	701.3695125067	191.925505369	99.1051491604	12.842364532	5.2610837438	1.5467980296	0.1552495401	41209	24969	41.1231524	528	1283.948261	196.5471195	29.90546041	35.40825582	523.8498868	160.2498991	363.5999876	753.635743	877.5098183	166.1646917	1073.9565	3.717282873	13.87983569	7.883968731	50.20325724	45.242748131	411.566753	1146.725935	152	302	7	181	83	68	4.913934426	0.2219384743	0.5153472661	0.5614341967	-0.1303180659	1.403913466	0.9081658566	0.3205477709	0.893124723	0.1294169685	0.8364484245	0.0028951968	0.0391006856	all	all
	494	218.4201678151	273.7016799748	481.306357765	261.1668854909	33.9591139984	2.776119403	2.0597014925	1.1641791045	0.0919733741	4489	3819	18.12945537	232	1279.685436	179.2453764	29.40297317	39.62937108	520.2885203	176.1972747	344.0912455	744.1264864	889.3109016	190.766512	1032.823532	4.103757886	30.97773743	6.711439354	43.34742503	43.733870362	404.1333601	1142.206189	68	133	0	84	38	20	5.582417582	0.0554891149	0.3561562272	0.534548142	0.1037479795	1.3665463129	0.6962487002	0.3158067981	0.8925679365	0.1490729726	0.8070917297	0.0032068489	0.0338735003	all	all
	495	227.1260836005	600.0248830836	884.5720654338	547.5128844142	74.6155855556	17.4238410596	5.701986755	1.3841059603	0.1440994634	22801	15100	42.22423909	492	1165.207498	81.60088895	24.79628208	57.35115405	464.8130169	241.2124581	223.6005588	643.2116197	881.8812996	296.9962411	756.284967	5.691530315	112.2414565	0.491948352	6.681336493	35.6111395272	338.2419698	1036.534324	113	316	2	213	89	72	2.005235602	-0.8405565334	-0.5203417918	0.3898126313	1.3637940311	1.1653879749	-0.455774745	0.2902847522	0.8895705922	0.2548869979	0.6490560422	0.0048845638	0.0057340315	all	all
	496	801.1980029033	1045.9163850795	1921.5131386062	984.8858542111	249.0886845831	50.3355263158	17.7960526316	1.7236842105	0.1547845045	23104	15656	65.59367848	696	1061.07786	67.38071479	19.6069127	55.60997186	423.0562447	222.705206	200.3510387	556.2914699	804.4991692	316.2517919	635.1194411	4.594938608	117.3117941	1.650913621	2.986710095	34.7746082304	304.4431368	941.2788563	123	488	7	284	109	123	12.91322314	-0.924086727	-0.5566804111	0.1506891943	1.5839719221	0.9760531168	-0.6787401601	0.2869187534	0.8870968774	0.2980476776	0.5985606382	0.0043304443	0.0028147888	all	all
	497	585.6374615815	505.9445893055	988.5057732967	482.2693677764	124.6433376853	7.6849315068	4.397260274	1.4383561644	0.188278062	5329	3212	28.99598101	304	1048.421158	64.00426965	2.185511646	65.25313344	421.0232079	199.3498838	221.6733241	386.6794535	768.5195597	532.0159779	390.1138289	0	167.191641	11.70809811	0	34	293.4829925	915.7293799	71	195	5	110	35	46	4.346153846	-0.9554808675	-0.2993550763	-1.2482187131	2.2626432116	-0.0847700998	-1.4285952635	0.279928529	0.8734365698	0.5074449078	0.3720964862	0	0	all	all
	499	0	1479.5993440063	1479.5993440063	1479.5993440063	211.2673995901	1.4210526316	1	1	4.44089209850063e-16	361	304	17.5274657	72	410.783859	21.34268216	5.523988324	5.942472288	177.1861103	131.4876615	45.69844887	182.961189	311.1846756	368.1821915	8.034892108	0	34.56677542	0	0	30.1	92.98713679	381.4899816	22	46	0	33	10	9	8.75862069	-1.0718033817	-1.6051597847	-0.2786041771	-1.0354993908	0.4377924436	-1.6674359186	0.2263651182	0.9286878567	0.8962917686	0.0195599022	0	0	all	all
	500	237.0540347172	161.5926394021	446.6543547805	53.2019619505	0.5186331932	2.275	1.0583333333	1.3166666667	0.1070601852	14400	10320	59.14092934	398	672.9687957	34.9354137	9.027144214	9.752240571	290.2090219	215.2629835	74.9460384	299.6645882	509.7883996	602.8903904	13.26461377	0.005027048	56.67705581	0	0.198568403	30.1219359778	152.4234377	624.9794408	121	244	1	164	68	47	2.883040936	-1.0723612776	-1.6035246593	-0.2814645669	-1.0337600996	0.4370569312	-1.6684510742	0.2264940643	0.9286900742	0.8958667835	0.0197105926	7.46995705019433e-06	0.0002950633	all	all
	501	817.9556326927	609.7860106033	3018.0299858438	220.7917503486	52.8589574807	3.0263157895	1.3157894737	1.6052631579	0.1811951754	1444	912	31.54662156	198	627.6424866	22.1502239	0.399990011	15.12241621	246.828932	148.3794627	98.44946931	253.6973041	471.3592393	460.6151128	48.42079253	1.79172243	69.87173116	0	70.77303598	38.4829577046	173.0050067	583.4158504	21	150	1	120	20	49	1.79245283	-1.285006466	-0.9199498004	-1.3717182844	-0.3708194533	0.1567120888	-2.0207391742	0.2756425997	0.9295353053	0.7338813459	0.0771470918	0.0028546863	0.1127601102	all	all
	502	263.2101931062	235.1878809228	577.664762727	217.0448555727	108.6752024852	31.243902439	10.8292682927	1.3658536585	0.1076768639	1681	1312	25.7278314	181	703.518292	36.24419055	2.114925866	15.79554046	278.7046279	146.520802	132.1838259	288.2064372	514.5654884	469.5801623	109.9749601	2.054644508	73.97403919	0	71.88721328	37.9186182561	200.6751015	648.2499722	43	118	1	74	37	37	3.783333333	-1.0774007516	-0.5532816233	-1.1695734973	-0.4841642132	0.1939570127	-1.5714667385	0.2852450374	0.9214401098	0.6674739913	0.156321394	0.0029205275	0.1021824366	all	all
	503	929.0180255461	1208.2296592325	2265.5812247281	1121.5912860567	258.8346063193	91.1081081081	27.4864864865	2.1621621622	0.2482977756	1369	925	106.4916761	364	341.8107529	29.94344924	3.414924677	6.619131117	138.8352181	54.65161491	84.18360321	141.8721486	234.2664842	188.5001995	111.8871176	0.825600959	27.16056965	0.715400383	19.29208506	34.9306562758	97.36029781	309.8347827	27	293	7	253	43	180	7.842857143	-0.6157577288	0.0888164066	-0.5735748204	-0.6973041607	0.2307810172	-0.5998964018	0.284836849	0.9064512455	0.5514753351	0.3273364476	0.0024153744	0.0564408372	all	all
	506	302.1269177577	246.446455528	603.6001473244	108.1029909191	90.2605479373	3.2718446602	1.6019417476	1.3300970874	0.1265508508	10609	6901	36.01922854	364	1010.571339	23.50976701	1.769552356	37.91897905	334.8028174	237.7302311	97.07258637	438.1429191	638.9653439	480.7168047	372.1115811	2.527931937	26.54328533	0	146.6200523	30.7952167053	234.0864973	980.7417418	104	219	1	157	46	56	2.533742331	-1.4388788972	-1.4494570228	-1.2766796942	0.5562373539	0.3570231457	-2.3425805604	0.2316377758	0.9704824429	0.4756881441	0.3682190131	0.0025014879	0.1450862959	all	all
	507	994.7494374744	1152.7398960325	1884.8697932524	1162.8249403135	271.0192160293	6.5346534653	3.9405940594	1.4059405941	0.1159035601	10201	6262	29.25026556	356	1217.082967	30.53169213	2.938950199	46.07768441	403.6303799	285.84391	117.7864699	530.8893999	770.6762051	567.2678967	463.0550021	3.312461151	31.38623594	0.105123287	174.1510448	30.9686464502	284.8542424	1178.624913	86	226	11	125	83	93	3.823529412	-1.4155674383	-1.4403266649	-1.220044237	0.5794889833	0.3750294776	-2.2907340857	0.2340466921	0.9684014525	0.4660881075	0.3804629714	0.0027216396	0.1430888851	all	all
	508	399.8734385533	528.6306491555	869.2042581132	504.6953578613	57.6134554279	13	4.4466019417	1.4660194175	0.1508778734	10609	8343	24.51386197	327	1333.939142	119.3477784	21.80738203	51.36981956	457.2489576	244.9952751	212.2536825	699.0927734	890.9577605	272.551189	914.1840059	10.45046254	13.88483459	3.341283739	167.64775	34.9064684224	412.4365263	1178.435006	115	172	1	107	58	44	1.885714286	-0.5918623541	-0.6022960519	-0.0310839356	0.6244152404	0.9747653183	-0.5991801675	0.3091869136	0.8834248647	0.2043205574	0.6853266218	0.0078342873	0.1256787096	all	all
	509	625.6650849564	558.4376926568	1382.6251844672	417.79461117	203.9118231781	22.2385321101	7.247706422	1.3944954128	0.1401800375	11881	7957	34.24438197	462	1349.126407	120.1645621	27.22715228	58.07464075	463.8178777	270.3489408	193.4689369	709.071191	901.0368515	236.2153609	992.1005877	12.00311316	13.24666784	3.712962429	139.7566313	35.7159729839	421.4109673	1198.910851	116	294	2	215	54	63	3.099337748	-0.5970022922	-0.8311510397	0.2960113805	0.9375856303	0.9849782176	-0.5585598542	0.312358401	0.8886571672	0.1750876417	0.7353651834	0.0088969522	0.1035904646	all	all
	510	410.9608220178	544.2457990949	1102.4687229237	439.7064717987	64.6784290899	10.52	4.0466666667	1.28	0.0910089268	22500	16200	37.24674438	507	1361.192793	146.37397	36.03436954	75.66899269	479.5305712	282.5479572	196.982614	744.3671598	927.5565837	174.9732175	1110.263462	9.838443916	12.83596388	2.879544561	86.51444363	36.7936160892	455.520687	1196.563913	150	287	2	192	71	70	5.578680203	-0.3607663947	-0.8619754475	0.832861931	1.8035982233	1.1301375281	-0.1284360984	0.3346481772	0.8790554278	0.1285440376	0.8156548196	0.0072278108	0.0635578179	all	all
	511	405.697201255	586.9920363955	1002.6914324271	550.074666336	93.5705371798	23.0963855422	7.8795180723	1.3554216867	0.1078278735	27556	18758	41.55148167	553	1330.879135	231.1921286	45.15869029	100.0663107	498.7943701	213.2200045	285.5743655	824.327037	966.928659	56.77368616	1243.058029	0.135653719	9.425143484	0.039703528	31.19299959	37.8843975727	534.5536976	1087.029238	156	327	13	188	148	58	5.560747664	0.4859161194	-0.0756350671	1.4693383497	3.1565882045	1.625141257	1.2404704809	0.4016545782	0.816775325	0.0426587845	0.9340127111	0.0001019279	0.0234378906	all	all
	512	785.0799764248	864.5425575413	1708.6020671798	834.3114938059	221.7577540924	71.3492063492	21	1.9841269841	0.2305960192	3969	2205	45.44670982	295	649.1118964	101.1157	15.81129825	20.84711047	262.7874604	82.84945586	179.9380045	383.293268	446.0796687	77.84211936	550.1106258	1.686207368	6.389118424	3.621450262	24.50021724	44.5910789302	213.4260492	574.8436922	36	219	4	135	53	91	6.011363636	0.256419803	0.4698253719	0.6524457926	0.1830238022	1.4279440902	0.9544796068	0.3287970077	0.8855848974	0.1199209563	0.8474819655	0.0025977145	0.0377442123	all	all
	513	771.9343571075	635.2125350909	1691.9638775676	585.1232262605	290.7124487726	86.4	29.1333333333	2.2666666667	0.284056086	225	150	16.99860292	47	276.4933107	18.33267506	5.858980232	13.87745362	110.1831894	58.25753531	51.92565407	152.1946618	210.1732791	72.03140177	177.1344598	1.375233583	27.6950035	0.045782468	1.171402658	35.1789029769	79.88628387	245.9162178	12	32	0	20	5	8	11.11111111	-0.8882379951	-0.5679279531	0.3821107903	1.4308451219	1.1546836948	-0.5176201376	0.2889266423	0.8894110934	0.2605177015	0.6406464567	0.0049738403	0.0042366401	all	all
	514	0	42.8355714774	42.8355714774	42.8355714774	211.2673995901	3.8571428571	1	1.7142857143	0.2285714286	49	21	10.62479904	15	141.1791408	9.021258306	2.983408259	7.174386527	56.22303897	30.08269994	26.14033903	77.56861472	107.6157979	37.29260323	89.67983158	0.7103353	14.49084011	0	0.461717945	34.9	40.66669591	125.5517642	3	11	0	4	6	3	1	-0.9190047169	-0.5986849235	0.3771411361	1.4741102002	1.147776699	-0.5575559212	0.2880503145	0.889308176	0.2641509434	0.6352201258	0.0050314465	0.0032704403	all	all
	518	64.0199080419	72.5595791583	116.8968494048	55.3395859441	5.23122598849568e-05	1.8	1.3	1.2	0.175	100	80	23.12212847	48	207.5933453	10.78571782	2.791597553	3.003082216	89.54260635	66.44848114	23.09412521	92.4610947	157.2599955	186.0642066	4.060505531	0	17.46863317	0	0	30.1	46.99189214	192.7894189	5	39	0	29	5	16	4.15	-1.0718033815	-1.6051597851	-0.278604177	-1.0354993908	0.4377924439	-1.6674359187	0.2263651182	0.9286878566	0.8962917686	0.0195599022	0	0	all	all
	519	122.4670694348	458.7133425821	516.7709944098	459.203909438	31.2699760655	1.3939393939	1.0757575758	1.1212121212	0.0732323232	4356	3828	44.91884647	284	632.2513206	26.52552988	3.641164437	12.79967417	258.2657799	170.6227542	87.64302564	265.9721579	476.4734809	505.0526885	34.21905958	1.0832517	63.51512625	0	42.78844217	35.1312802992	161.8186925	587.4857003	72	200	1	152	28	84	1.327102804	-1.1997635261	-1.2092360577	-0.9346689775	-0.6365720442	0.2690937457	-1.888280726	0.2559404579	0.929196478	0.7988163441	0.0541225593	0.0017133245	0.0676763192	all	all
	520	684.5260872297	717.1042390454	1377.1850200741	688.8991183588	162.995064607	51.6811594203	16.7391304348	1.4782608696	0.0769011145	4761	3450	35.0412032	352	1004.531716	91.65947864	10.05359844	17.59192718	409.1582298	153.1150814	256.0431484	429.0849753	689.6757515	534.0272118	335.5741023	2.755529992	88.01315989	0	64.77126478	35.6327971352	303.269042	906.5765063	42	273	4	182	75	52	5.532258065	-0.5691435645	0.183247098	-0.5720767624	-0.8251846141	0.3132773742	-0.5059713514	0.3019009128	0.9024866929	0.5316180697	0.3340602362	0.002743099	0.064479064	all	all
	521	214.5483193223	401.8047149971	593.604400966	391.5767152916	28.4438904426	2.4615384615	1.3717948718	1.2692307692	0.104417408	6084	4134	20.50205288	321	1565.696869	195.4583607	24.93979084	20.87982489	652.4945277	164.7186185	487.7759091	691.9341969	1015.571483	652.4945277	758.3436399	4.05996595	113.9690442	0	51.03957194	33.7	494.7358508	1387.92836	76	225	0	182	25	90	2.313043478	-0.1393820127	0.7752629204	-0.0668578866	-1.1135375616	0.4141698046	0.3773049074	0.3159844416	0.8864604557	0.4167438414	0.4843489534	0.0025930728	0.0325986294	all	all
